date,open,high,low,close,volume,SMA10,SMA50,RSI7,
1661112000000,21512.01,21800.0,21462.89,21468.43,8239.7705,21446.196000000004,21237.263199999994,90.55379188712539,
1661115600000,21468.43,21700.0,21468.07,21533.83,7715.7413,21455.082000000002,21239.160999999996,66.84320800838154,
1661119200000,21535.4,21671.84,21277.73,21565.96,12746.49521,21456.026,21243.244399999996,74.9659445445364,
1661122800000,21567.23,21645.8,21508.41,21515.61,6304.74404,21465.410999999996,21249.088399999997,82.30684909260722,
1661126400000,21516.7,21530.03,21388.99,21454.26,8406.68117,21477.268,21257.8252,61.55609217042574,
1661130000000,21452.83,21482.68,21360.41,21443.79,6458.52121,21481.639000000003,21267.4076,45.45454545454522,
1661133600000,21443.79,21488.81,21375.01,21471.59,5361.91254,21483.998,21279.595599999997,37.04421148587079,
1661137200000,21471.59,21510.8,21407.25,21414.86,4947.71547,21490.476000000002,21289.194,50.638383838383824,
1661140800000,21413.67,21488.0,21341.91,21466.72,6675.71085,21486.048,21297.568799999997,25.093162500522567,
1661144400000,21468.09,21494.44,21403.76,21428.66,5656.76496,21484.706000000002,21304.270999999997,30.80909653465369,
1661148000000,21428.66,21445.98,21287.79,21350.67,9081.87466,21476.371000000003,21310.037399999997,32.34661144272535,
1661151600000,21350.67,21378.32,21058.62,21097.72,12701.46225,21464.595,21312.258599999997,30.299341980145257,
1661155200000,21098.01,21196.28,20890.18,21189.55,19759.09269,21420.984,21311.6394,15.762084726646748,
1661158800000,21191.33,21259.64,21091.22,21175.06,10298.07677,21383.342999999997,21309.122799999997,25.234449088546086,
1661162400000,21174.09,21338.75,21107.14,21280.01,11355.08195,21349.287999999997,21306.479,27.25634508137631,
1661166000000,21281.59,21329.48,21190.0,21248.71,8078.55799,21331.863,21308.127600000003,33.911799679459136,
1661169600000,21249.78,21340.0,21150.25,21208.93,10810.25753,21312.355,21308.925800000005,34.31152028735302,
1661173200000,21209.93,21380.36,21086.54,21304.14,16007.43964,21286.089,21308.504800000006,36.760694937418165,
1661176800000,21304.14,21385.04,21180.0,21201.08,13694.9903,21275.017,21309.914400000005,77.33605254793986,
1661180400000,21201.08,21444.72,21193.12,21400.47,11284.38946,21248.453,21309.111400000005,51.48280562771712,
1661184000000,21400.47,21548.71,21315.12,21331.57,9544.63929,21245.634,21310.690200000005,69.64562742944824,
1661187600000,21332.91,21344.91,21196.77,21233.01,7571.41979,21243.724000000002,21312.223600000005,54.79503013168679,
1661191200000,21233.01,21241.47,20963.0,21023.94,10303.48269,21257.253,21310.895,48.702264837163106,
1661194800000,21023.94,21123.17,20991.44,21057.25,8260.13289,21240.692000000003,21306.620600000002,38.052674408090915,
1661198400000,21055.48,21192.7,21046.87,21130.11,8239.85465,21228.911,21302.619,32.669277962627646,
1661202000000,21131.22,21142.0,21045.0,21101.67,3843.97045,21213.921000000002,21303.084199999998,44.7976073538682,
1661205600000,21101.67,21243.24,21085.99,21175.93,5725.91021,21199.216999999997,21305.350399999996,20.771217279023446,
1661209200000,21174.8,21423.74,21153.7,21399.83,8154.10585,21195.916999999998,21312.4746,34.933204259438796,
1661212800000,21400.75,21468.51,21285.02,21303.25,9264.9316,21205.485999999997,21318.067400000004,62.99545057958381,
1661216400000,21303.25,21407.59,21290.39,21306.86,5897.83057,21215.703,21321.405200000005,76.38235571927801,
1661220000000,21306.86,21360.0,21260.05,21347.38,5115.81528,21206.341999999997,21324.741,74.97848493945725,
1661223600000,21347.38,21376.99,21218.28,21239.18,5281.51877,21207.923,21328.323399999997,73.24688108536051,
1661227200000,21239.18,21318.84,21224.85,21265.6,4982.14947,21208.539999999997,21327.925,62.567861516807746,
1661230800000,21265.6,21289.13,20932.37,20965.89,10353.28286,21232.706,21327.991400000003,58.980830478937335,
1661234400000,20964.1,21091.37,20890.14,21083.26,8972.01842,21223.57,21323.134800000003,12.268711741791734,
1661238000000,21081.57,21309.98,21067.7,21305.34,10108.60965,21218.885000000002,21320.77,31.539197422083276,
1661241600000,21305.34,21519.01,21301.61,21450.0,13184.72367,21239.252,21322.2864,49.906668304064816,
1661245200000,21450.86,21550.0,21286.0,21442.58,11705.57539,21266.659,21328.9344,55.58664692304338,
1661248800000,21442.58,21460.57,21314.49,21416.39,8741.20005,21270.934,21332.7584,62.43793263703755,
1661252400000,21417.46,21495.0,21348.19,21456.34,7286.42398,21282.248000000003,21333.889799999994,59.223419742363305,
1661256000000,21455.97,21518.34,21334.28,21350.98,7934.20437,21297.196,21334.3478,93.97313823587417,
1661259600000,21350.98,21598.0,21327.95,21520.58,13989.26256,21297.556,21333.775999999998,74.53175970384483,
1661263200000,21518.52,21684.87,21441.55,21468.15,16046.27479,21325.696000000004,21333.699799999995,71.82164726874568,
1661266800000,21469.37,21582.16,21383.55,21474.67,10905.26018,21345.950999999997,21333.62059999999,52.26337448559686,
1661270400000,21473.01,21483.71,21358.38,21462.75,8719.37221,21396.828999999998,21335.173199999994,54.01074865641748,
1661274000000,21462.75,21519.9,21392.84,21414.72,6651.78986,21434.778,21336.2172,56.008605941210114,
1661277600000,21414.72,21602.49,21394.19,21543.77,8645.811,21445.716,21336.1076,44.716396689178985,
1661281200000,21543.77,21578.0,21486.75,21522.01,5849.95942,21455.093,21338.846799999996,73.08585798108047,
1661284800000,21522.01,21654.91,21454.86,21478.35,6451.33095,21463.036,21340.104199999998,50.26509955136937,
1661288400000,21479.51,21510.0,21428.0,21489.36,2957.9107,21469.232,21340.068400000004,51.9544722924805,
1661292000000,21489.36,21588.97,21471.25,21475.5,6154.97813,21472.534000000003,21339.6154,52.76720792676079,
1661295600000,21475.71,21605.44,21455.11,21529.12,5767.53776,21484.985999999997,21339.756800000003,52.384336312974504,
1661299200000,21529.11,21555.84,21332.8,21385.79,8032.00919,21485.840000000004,21339.662599999996,70.95545134818227,
1661302800000,21385.79,21431.22,21172.48,21264.71,8089.4515,21477.604,21336.059199999996,22.50034814092767,
1661306400000,21264.71,21368.08,21145.0,21200.06,7771.60019,21456.608,21331.0412,16.71926738410616,
1661310000000,21200.06,21291.19,21167.58,21264.01,5892.87163,21430.339,21325.957199999997,15.858176910808766,
1661313600000,21264.01,21362.77,21237.57,21328.56,4919.42586,21415.268,21322.361599999997,25.531499055353535,
1661317200000,21329.47,21504.97,21311.49,21421.18,8434.11364,21393.747,21319.501,35.62737196290938,
1661320800000,21421.18,21469.86,21318.09,21404.55,6746.25286,21383.663999999997,21319.627399999998,40.190483114617095,
1661324400000,21404.55,21452.0,21243.29,21317.85,9573.76912,21376.283999999996,21318.384,52.21498063662965,
1661328000000,21319.27,21440.07,21300.0,21341.4,7185.92744,21359.132999999998,21316.167800000003,56.82857877152398,
1661331600000,21341.4,21397.2,21293.39,21314.67,5646.55573,21345.722999999998,21315.9824,70.30747126436762,
1661335200000,21314.67,21385.01,21261.0,21282.16,5679.76892,21324.278,21320.3214,58.150460132569386,
1661338800000,21282.16,21476.23,21271.64,21438.92,7089.8078,21313.915,21322.173600000002,41.676831455836876,
1661342400000,21439.84,21512.0,21421.22,21486.75,8392.54188,21331.336,21327.450800000006,52.58691087260816,
1661346000000,21485.6,21508.53,21373.43,21439.86,9335.99877,21360.004999999997,21331.585600000006,60.9869546621043,
1661349600000,21438.62,21558.0,21400.01,21467.61,9331.6361,21377.589999999997,21335.40860000001,68.25021689053767,
1661353200000,21467.61,21645.65,21452.82,21618.45,9474.22124,21391.494999999995,21340.582200000008,68.64419298608425,
1661356800000,21618.46,21900.0,21609.09,21717.89,13574.70464,21411.221999999998,21346.868400000007,82.83540144407495,
1661360400000,21719.06,21781.89,21605.0,21633.24,7172.13213,21442.556,21357.204600000005,91.14464316065805,
1661364000000,21633.24,21731.22,21624.02,21674.91,5183.34812,21474.095,21361.860000000004,71.24180148666422,
1661367600000,21674.91,21809.0,21672.0,21707.58,6177.85231,21507.446,21368.726800000008,70.84921549508047,
1661371200000,21709.32,21761.92,21677.31,21691.93,4379.2123,21546.737,21378.218200000007,80.6301771085995,
1661374800000,21691.93,21720.0,21554.0,21592.07,3270.55376,21587.714,21391.57800000001,76.39555681069385,
1661378400000,21590.77,21655.5,21450.0,21493.73,7954.92987,21603.029,21402.27440000001,46.47269615446314,
1661382000000,21492.91,21532.99,21361.6,21368.08,5074.53546,21603.727000000003,21409.546800000007,19.938847763115575,
1661385600000,21368.05,21488.68,21310.15,21481.32,7688.96129,21596.549000000006,21414.87500000001,17.96346414073075,
1661389200000,21481.21,21637.89,21462.31,21553.87,7150.49502,21597.920000000002,21420.98280000001,30.05912527554024,
1661392800000,21552.83,21581.22,21511.99,21526.96,5132.68023,21591.462000000007,21424.06360000001,35.36903424774853,
1661396400000,21527.96,21600.03,21427.0,21468.93,5689.11809,21572.369,21428.537800000002,34.62678221973698,
1661400000000,21468.12,21563.8,21461.53,21540.79,3910.12207,21555.938,21431.779200000004,37.55457632600249,
1661403600000,21540.08,21591.6,21492.13,21559.17,4180.18824,21542.525999999998,21435.6474,55.02520075175144,
1661407200000,21559.17,21748.69,21550.0,21692.19,11406.57195,21527.684999999998,21442.047199999997,76.46895863922207,
1661410800000,21692.19,21762.0,21672.19,21743.29,8224.02878,21527.711,21450.578999999998,77.69139855548273,
1661414400000,21744.22,21819.88,21678.0,21686.64,9802.83275,21542.833,21466.127,76.3595880879491,
1661418000000,21687.35,21723.7,21632.71,21705.62,7567.6824,21562.124,21478.194599999995,70.52231133045444,
1661421600000,21706.99,21721.38,21611.22,21620.02,6358.99589,21595.877999999997,21486.2002,83.81382325209258,
1661425200000,21621.07,21740.47,21612.82,21720.31,7384.64938,21609.748,21489.6006,60.89132048497507,
1661428800000,21720.31,21779.0,21625.53,21675.19,10288.00695,21626.392,21495.1552,68.07961583340835,
1661432400000,21675.19,21741.22,21571.55,21706.7,10894.39583,21641.215,21500.331199999997,47.623972717616184,
1661436000000,21706.7,21762.2,21645.01,21657.95,9147.64821,21664.992000000002,21505.338399999997,44.589679136477955,
1661439600000,21657.95,21670.11,21483.38,21565.12,10308.21756,21676.708000000006,21511.477799999997,45.65632096896316,
1661443200000,21563.92,21588.31,21422.43,21445.0,9049.50527,21677.303,21512.368599999998,32.61568918584534,
1661446800000,21445.0,21599.9,21430.0,21571.16,7873.14944,21652.584000000003,21511.905599999995,30.048789384889204,
1661450400000,21572.44,21589.91,21496.67,21539.7,5394.00033,21635.371,21513.835399999996,33.944756614781824,
1661454000000,21540.54,21646.27,21510.36,21605.2,5477.16447,21620.677000000003,21515.374399999993,34.973271521416336,
1661457600000,21607.25,21672.0,21551.72,21646.11,5392.026,21610.635000000002,21519.183999999994,39.53219751660409,
1661461200000,21646.11,21685.0,21561.48,21583.0,2864.81294,21613.244,21521.230799999998,48.75885781374479,
1661464800000,21583.01,21626.19,21540.24,21576.26,4034.89923,21599.513,21522.450599999996,51.998837365290996,
1661468400000,21575.17,21622.61,21514.89,21559.04,4695.63069,21589.620000000003,21524.408799999994,69.65676290882922,
1661472000000,21559.04,21569.0,21431.22,21477.12,8728.33324,21574.854,21525.802399999993,47.30594825286764,
1661475600000,21478.37,21564.7,21465.35,21558.13,4666.13723,21556.771,21525.8348,38.63834422657926,
1661479200000,21558.7,21614.89,21543.35,21599.1,4417.56421,21556.072,21526.414999999994,41.90986903165942,
1661482800000,21599.1,21608.23,21548.35,21552.17,3998.50136,21571.482,21530.681200000003,41.92184761315568,
1661486400000,21552.17,21564.82,21510.48,21530.53,4111.46648,21569.583000000002,21536.4304,44.390261654353935,
1661490000000,21529.69,21534.12,21343.01,21404.25,9625.14722,21568.666,21543.0398,42.10707998204982,
1661493600000,21403.11,21464.56,21369.34,21425.0,5424.3016,21548.571,21545.8446,30.590595611285167,
1661497200000,21425.0,21457.3,21326.66,21452.9,7715.87317,21526.46,21547.7734,42.28034836186988,
1661500800000,21452.9,21468.76,21392.0,21415.12,5412.5476,21513.449999999997,21548.407799999994,31.50420079445979,
1661504400000,21415.69,21456.79,21405.0,21438.22,4995.20956,21497.336000000003,21548.6192,17.29593287827113,
1661508000000,21436.69,21447.28,21346.99,21395.01,6209.52127,21485.253999999997,21551.026599999997,27.869489221208937,
1661511600000,21395.01,21417.22,21106.31,21189.77,13327.23939,21477.042999999998,21552.0988,25.715002508781325,
1661515200000,21191.27,21692.09,21156.58,21639.79,18776.11569,21440.207,21549.600799999997,20.043019163082363,
1661518800000,21638.88,21886.77,21614.96,21753.46,22111.56876,21444.276,21556.753399999998,63.64179104477605,
1661522400000,21754.84,21809.64,21136.98,21159.93,39005.29487,21464.405,21563.044199999993,67.21380953471835,
1661526000000,21159.93,21166.45,20635.12,20781.08,33890.47093,21427.344999999998,21556.5078,41.06959132680562,
1661529600000,20780.86,20832.23,20529.74,20722.76,17175.01523,21365.028,21543.3322,31.587765897832455,
1661533200000,20722.72,20777.77,20632.18,20651.75,9377.23011,21294.803999999996,21528.435200000004,31.322549635202762,
1661536800000,20651.75,20738.86,20534.25,20692.17,11159.10832,21214.689000000002,21509.1012,33.84712381409868,
1661540400000,20692.17,20733.37,20616.05,20644.47,6985.64475,21142.394,21488.586799999997,12.270265965917915,
1661544000000,20643.01,20749.98,20638.57,20647.78,6711.13925,21063.018999999997,21468.811400000002,3.3971239588847624,
1661547600000,20647.77,20683.76,20568.38,20639.32,3890.48105,20988.295999999995,21448.268800000005,7.293073831323099,
1661551200000,20639.32,20690.0,20580.08,20612.54,5429.12627,20933.251,21426.903600000005,19.07774190733666,
1661554800000,20612.54,20630.72,20107.9,20241.05,20668.58199,20830.526,21405.315800000004,22.121610683932758,
1661558400000,20239.14,20402.93,20141.32,20306.71,11216.14388,20679.285,21378.2954,8.778304159305563,
1661562000000,20307.87,20334.24,20244.32,20276.58,5631.21721,20593.962999999996,21354.555000000004,13.177302254489547,
1661565600000,20277.99,20295.07,20135.04,20204.77,7298.07599,20543.513,21332.725,13.635015716742444,
1661569200000,20204.25,20249.65,20188.22,20203.18,5172.98352,20491.714,21307.194,11.432451726359432,
1661572800000,20204.23,20231.18,20120.1,20145.54,5543.59044,20446.856999999996,21280.1802,11.570859620061313,
1661576400000,20146.82,20166.09,19920.0,20128.38,11260.12967,20392.194,21252.5518,10.974060703302555,
1661580000000,20128.38,20265.95,20092.22,20161.36,7164.45946,20340.585,21225.7408,26.910938972908895,
1661583600000,20161.36,20277.38,20132.0,20272.25,7442.32398,20291.943,21198.1522,15.607401448109385,
1661587200000,20269.9,20279.61,20186.41,20201.02,5393.30285,20255.236000000004,21172.4138,49.25873934330781,
1661590800000,20202.23,20212.42,20135.89,20148.25,5101.20436,20214.084,21142.5904,49.356753233387074,
1661594400000,20149.91,20246.41,20145.0,20180.8,5819.41059,20204.804,21110.689599999998,41.98500014591289,
1661598000000,20181.92,20255.46,20166.72,20211.21,5385.30935,20192.212999999996,21080.5728,55.55135713835861,
1661601600000,20211.21,20242.02,20178.82,20191.25,4690.83601,20185.676,21050.684600000004,62.51851404044352,
1661605200000,20189.66,20237.7,20097.22,20171.93,7741.52035,20184.324,21022.1092,54.70249520153545,
1661608800000,20173.16,20213.88,20030.93,20060.82,6461.39031,20181.199,20991.141600000003,27.828854314002697,
1661612400000,20061.17,20098.3,19800.0,19977.36,14027.97755,20172.727000000003,20958.8542,23.6584999248457,
1661616000000,19976.08,20029.0,19838.8,20002.67,10408.29498,20157.625,20924.2674,21.212223307839906,
1661619600000,20002.67,20100.0,19971.22,19985.67,6822.97998,20141.756,20891.161800000005,19.242324826466245,
1661623200000,19985.67,20033.92,19945.16,19958.41,4434.89305,20113.097999999998,20859.572800000005,9.164976825028248,
1661626800000,19959.2,20048.0,19931.36,20018.0,4885.56915,20088.836999999996,20829.841000000004,8.928949410850947,
1661630400000,20018.0,20040.4,19941.83,20007.99,4374.04918,20075.812,20798.777800000003,26.225558335649737,
1661634000000,20007.99,20029.84,19870.01,19873.06,2779.32428,20058.530999999995,20768.143600000007,38.135022234200335,
1661637600000,19874.25,20103.57,19858.43,20020.08,8501.92653,20024.715999999997,20733.500800000005,30.974097044873915,
1661641200000,20021.35,20087.65,19992.55,20037.6,5025.54765,20007.599,20700.980200000005,52.19928753695001,
1661644800000,20037.6,20051.22,19926.78,19992.16,5346.54381,19994.166,20670.072200000006,56.55135871622146,
1661648400000,19991.62,20083.07,19970.23,20019.75,4552.38544,19987.3,20638.390200000005,54.07107186798876,
1661652000000,20019.39,20171.18,19990.0,20004.47,5491.79511,19991.539,20607.604400000004,50.228752189485256,
1661655600000,20004.47,20059.14,19970.59,19990.58,3671.52904,19991.719,20578.151400000002,49.546134406106496,
1661659200000,19991.39,20011.93,19955.79,19995.62,3648.28248,19992.210000000003,20546.800400000004,72.02894204093928,
1661662800000,19995.62,20055.0,19937.9,20054.75,4026.5527,19995.931,20514.730800000005,40.19717858287732,
1661666400000,20054.75,20074.43,20020.8,20033.94,4063.24662,19999.606,20484.7824,55.15417443048685,
1661670000000,20034.25,20085.0,20005.29,20056.62,4167.91503,20002.201,20454.8506,64.73825313955109,
1661673600000,20055.85,20107.52,19997.76,20036.69,4978.61704,20020.557,20427.897999999997,63.472922604691774,
1661677200000,20035.59,20048.07,19995.57,20020.0,3696.71886,20022.218,20400.131799999996,61.38676844783631,
1661680800000,20019.14,20033.85,19961.52,19995.45,4581.08318,20020.458,20371.4738,60.1954532852781,
1661684400000,19996.27,20041.22,19943.0,20034.97,5489.39812,20020.787000000004,20343.0804,49.948104279871096,
1661688000000,20033.87,20059.99,19890.0,19924.17,6431.28369,20022.309,20315.015399999997,43.14051879594992,
1661691600000,19924.17,19982.8,19910.1,19938.04,5318.01004,20014.279000000002,20285.598599999998,26.56189947474067,
1661695200000,19939.67,20006.24,19811.0,19920.01,10417.69243,20009.025,20260.564,23.69098331558486,
1661698800000,19920.01,20050.03,19903.79,20022.03,6204.47109,20001.464,20226.1684,23.8924192249179,
1661702400000,20022.03,20155.62,19979.29,19991.34,10379.62193,19998.192000000003,20191.5398,50.32870235435066,
1661706000000,19992.6,20061.22,19960.0,19982.09,5313.74576,19993.932,20168.167999999998,49.3474740418505,
1661709600000,19983.19,20042.79,19974.48,20011.21,3591.71689,19986.479,20152.188199999997,40.711726269936115,
1661713200000,20012.22,20065.99,19955.1,19973.76,4315.1193,19983.930999999997,20137.957199999993,71.44053601340022,
1661716800000,19972.31,20046.32,19963.24,19988.03,3914.65619,19979.307,20124.397399999994,57.88312146892596,
1661720400000,19987.62,20049.96,19940.32,19964.01,2878.33133,19978.565,20110.314599999994,65.26481149012582,
1661724000000,19964.82,20032.15,19873.99,19903.85,10255.69432,19971.469,20096.705399999995,29.965469613259415,
1661727600000,19903.85,19920.6,19520.0,19555.61,16573.54936,19969.437,20081.826799999995,24.898146554197112,
1661731200000,19555.61,19757.67,19550.79,19641.03,12167.09147,19931.194,20060.152599999994,8.45380508903861,
1661734800000,19641.03,19684.96,19584.37,19660.75,7185.30886,19903.296,20040.72239999999,17.502984760165575,
1661738400000,19662.02,19793.74,19645.05,19764.25,6847.91963,19867.167999999998,20029.116399999995,21.63891053404133,
1661742000000,19764.25,19966.56,19732.44,19868.14,9546.72127,19844.459,20018.26719999999,32.54609552927967,
1661745600000,19866.29,19941.22,19782.29,19804.93,6752.0108,19833.064000000002,20010.098399999995,43.350949468048256,
1661749200000,19806.17,19837.12,19739.74,19753.84,6107.70301,19812.435999999998,20002.101599999998,43.16831956683895,
1661752800000,19753.84,19894.92,19752.66,19851.86,6210.90586,19790.443999999996,19993.114799999996,73.22118876367645,
1661756400000,19850.9,19911.03,19789.85,19897.01,7823.10425,19776.827,19987.241199999997,73.98903124502215,
1661760000000,19897.01,19923.63,19792.78,19793.72,6757.84896,19770.127,19982.6138,75.41195198554404,
1661763600000,19794.94,19860.72,19788.04,19842.9,6625.65769,19759.113999999998,19975.261,53.17120413214264,
1661767200000,19842.9,19865.0,19803.09,19827.53,5749.85314,19787.843,19966.674000000003,46.92150070742081,
1661770800000,19827.53,19842.11,19762.3,19825.09,6505.76097,19806.493,19959.2042,53.120684893675595,
1661774400000,19824.2,20049.35,19805.0,19895.12,13044.25381,19822.927,19952.741,61.36544903493391,
1661778000000,19895.66,20148.99,19894.65,20081.61,17281.25928,19836.014,19947.0274,57.57724374693461,
1661781600000,20080.43,20384.25,20073.28,20166.54,19636.21147,19857.360999999997,19944.4354,71.62605435801342,
1661785200000,20166.19,20285.97,20152.94,20262.28,10768.71324,19893.522,19943.941199999997,95.63950641465057,
1661788800000,20263.62,20433.62,20243.0,20315.96,12396.44285,19944.365999999998,19945.7482,96.085714285714,
1661792400000,20315.96,20332.94,20190.99,20276.3,8654.47628,19990.775999999998,19950.851000000002,99.50538201131161,
1661796000000,20276.3,20290.0,20116.62,20174.71,7905.21316,20028.704999999998,19956.829800000003,92.52445667540007,
1661799600000,20176.23,20201.23,20078.92,20098.65,6977.72869,20066.803999999996,19960.270600000003,74.87057232827485,
1661803200000,20098.65,20199.99,20075.0,20175.81,6124.92548,20092.378999999994,19962.5302,51.88637470663785,
1661806800000,20176.34,20227.59,20127.75,20203.57,3370.91546,20127.207,19966.878200000003,51.04417761157049,
1661810400000,20203.57,20245.0,20155.98,20203.87,6197.01957,20165.055,19970.589600000003,42.19094996142697,
1661814000000,20205.1,20351.53,20122.43,20285.73,9872.45025,20195.93,19974.507200000004,32.62332186153198,
1661817600000,20287.2,20298.75,20185.55,20256.25,8894.4836,20216.342,19982.7606,51.29273709319227,
1661821200000,20254.91,20284.41,20110.0,20163.16,8584.38207,20225.313000000002,19987.484,63.932745540291535,
1661824800000,20163.16,20205.31,20125.67,20197.26,5313.13235,20215.401,19989.9952,60.416599386403824,
1661828400000,20197.26,20280.81,20159.94,20273.36,5965.17089,20203.531000000003,19994.097200000004,54.02303162159072,
1661832000000,20273.36,20548.0,20257.32,20466.23,13216.7691,20203.237,19999.169400000002,61.080240053345314,
1661835600000,20466.23,20470.72,20364.8,20417.59,7568.36682,20232.389000000003,20008.404600000005,75.84827586206902,
1661839200000,20416.36,20442.52,20374.31,20396.22,7096.40085,20264.283000000003,20016.9448,63.90107109724223,
1661842800000,20396.01,20576.25,20381.22,20434.16,11983.04414,20286.324,20024.9568,65.0127635841004,
1661846400000,20433.65,20503.82,20381.3,20402.68,8010.6105,20309.382999999998,20032.545,82.96676560751327,
1661850000000,20401.7,20448.73,20384.0,20423.09,6728.7951,20329.264,20039.919800000003,75.1493633692462,
1661853600000,20423.09,20511.3,20331.99,20394.09,10557.44513,20343.0,20047.2492,71.2256528025859,
1661857200000,20395.22,20419.97,20360.0,20403.8,6598.7235,20356.783999999996,20054.3972,30.89917390383374,
1661860800000,20403.8,20446.64,20285.0,20334.61,10585.12433,20380.847999999998,20062.073200000003,45.40057367753945,
1661864400000,20335.4,20450.0,20249.12,20271.25,13919.62416,20394.582999999995,20068.856400000004,34.42067465736058,
1661868000000,20271.42,20303.02,19715.95,19832.03,21483.54446,20394.371999999996,20073.582000000002,13.497647322428534,
1661871600000,19832.33,19840.84,19650.0,19756.24,17059.52099,20330.951999999997,20071.7392,4.774207865079333,
1661875200000,19756.24,19942.27,19540.0,19616.65,17249.80074,20264.817000000003,20068.1032,1.4148950121671078,
1661878800000,19615.37,19699.29,19571.22,19685.99,11801.06316,20186.859999999997,20062.036,1.2185327410083602,
1661882400000,19684.69,19811.22,19673.41,19776.43,10086.79821,20112.042999999998,20055.3152,8.095832992796218,
1661886000000,19776.7,20099.81,19755.45,19947.2,20100.52067,20049.417999999998,20051.017000000003,18.2035682548362,
1661889600000,19947.2,20059.66,19843.35,19975.32,10540.83784,20001.829,20050.3192,33.553266000101516,
1661893200000,19975.32,20009.99,19815.0,19884.3,5610.80217,19959.952,20049.6014,62.48062015503893,
1661896800000,19882.89,19912.58,19773.0,19907.04,9741.69603,19908.002,20047.8122,60.86580233505277,
1661900400000,19907.04,19928.46,19745.43,19811.66,7937.69848,19865.245000000003,20046.192400000004,80.73365366297645,
1661904000000,19813.03,19989.9,19797.94,19960.23,8822.52662,19819.286,20043.1454,62.60557305354364,
1661907600000,19961.01,20256.45,19937.41,20236.27,12279.59803,19832.106,20044.273,66.51095939633475,
1661911200000,20236.27,20417.51,20233.98,20335.19,12242.15628,19880.109,20057.8862,71.83736987625957,
1661914800000,20335.19,20459.32,20295.0,20402.87,10090.71304,19951.963,20071.7694,74.55880546494316,
1661918400000,20401.46,20446.37,20333.47,20343.02,8326.66053,20023.651,20086.611800000002,86.55350824017019,
1661922000000,20343.55,20386.79,20308.77,20353.21,7775.86099,20080.31,20098.1872,79.20395477198437,
1661925600000,20353.66,20490.0,20205.97,20249.84,13871.23197,20120.910999999996,20107.888600000002,90.94896030245764,
1661929200000,20249.84,20309.61,20188.0,20258.09,10585.02311,20148.362999999998,20116.786799999998,73.50539728918129,
1661932800000,20258.09,20331.8,20123.09,20235.81,13891.05159,20185.742,20126.871799999997,53.132716935622824,
1661936400000,20235.81,20240.6,20161.48,20178.14,10389.60875,20218.619,20134.550799999997,31.70605993667641,
1661940000000,20178.14,20410.21,20155.23,20334.05,11988.61238,20255.267,20140.1734,7.048660219410152,
1661943600000,20335.45,20390.65,20262.55,20314.78,10003.75231,20292.648999999998,20150.980000000003,48.746050828976266,
1661947200000,20314.78,20422.0,20185.12,20308.88,15949.67604,20300.499999999996,20160.4176,44.76073619631898,
1661950800000,20307.04,20423.38,20219.93,20306.55,16685.9952,20297.869,20170.0446,60.96256684492,
1661954400000,20306.55,20347.64,20094.43,20108.27,17994.93575,20288.236999999997,20179.6738,59.2003341433777,
1661958000000,20106.97,20166.05,19870.0,20140.63,18757.08852,20264.761999999995,20183.936800000003,35.48570648215578,
1661961600000,20142.26,20218.98,20016.06,20040.39,11545.27133,20243.503999999997,20185.1172,45.47035382200235,
1661965200000,20040.39,20144.79,19881.22,19982.31,12893.10145,20222.558999999997,20182.594200000003,9.029521736704197,
1661968800000,19982.31,20047.58,19939.53,20002.41,9888.39583,20194.981,20176.994800000004,8.147234321105955,
1661972400000,20001.18,20328.46,19987.72,20228.57,14801.57029,20171.641,20170.723800000007,12.751889934125572,
1661976000000,20228.57,20243.97,20161.47,20195.1,6181.43435,20176.684,20169.769200000002,43.861969081578046,
1661979600000,20193.43,20299.97,20160.0,20280.54,3515.16259,20162.789000000004,20170.177000000003,59.229183053081165,
1661983200000,20280.54,20292.75,20085.7,20155.0,9926.63922,20159.365,20173.814800000004,63.36319700471828,
1661986800000,20155.0,20157.53,19966.0,20050.02,8540.54148,20143.977000000003,20173.398600000004,60.44206344867804,
1661990400000,20048.44,20138.15,19917.01,20064.43,11108.70225,20118.324,20170.327600000004,55.68332521949326,
1661994000000,20064.43,20185.09,20051.22,20127.45,7942.6587,20113.94,20167.538800000002,55.25593220338984,
1661997600000,20127.45,20208.37,20069.35,20118.09,7256.77429,20112.622,20164.3732,38.155367099283374,
1662001200000,20119.43,20181.22,19931.0,20022.97,9197.00362,20120.392,20161.61,40.43947858473026,
1662004800000,20023.82,20095.0,19991.45,20055.59,6641.98427,20124.458000000002,20158.806200000003,18.774094997939102,
1662008400000,20055.59,20139.0,20032.63,20038.97,7495.19589,20129.776,20155.972800000003,34.44336640480731,
1662012000000,20038.97,20057.09,19948.58,19982.5,9008.24886,20110.816,20151.285000000003,47.6097772009519,
1662015600000,19981.6,19983.26,19801.38,19895.66,12827.94942,20089.556,20141.6104,35.00603931042045,
1662019200000,19894.97,19939.97,19820.6,19928.09,9010.22704,20051.068000000003,20131.171800000004,10.982055684610685,
1662022800000,19928.09,19984.12,19822.0,19934.57,10439.44941,20028.377,20121.809200000003,20.321774445485644,
1662026400000,19934.57,20029.99,19914.63,20020.45,9376.70444,20016.832000000002,20111.817400000004,30.903827875226426,
1662030000000,20020.46,20126.23,19975.17,20074.01,12156.43583,20012.434,20104.1728,43.82902500702457,
