date,value,buy,sell,
1666864800000,48.382915861866636,,,
1666868400000,48.55540271639312,,,
1666872000000,48.79306068931017,,,
1666875600000,48.32396048598152,,,
1666879200000,48.42421287836123,,,
1666882800000,48.41472445324874,,,
1666886400000,48.434760805037165,,,
1666890000000,48.46322608037466,,,
1666893600000,48.463014180061975,,,
1666897200000,48.571295239844574,,,
1666900800000,48.02084886092365,,20395.8,
1666904400000,48.02084886092365,20407.45,,
1666908000000,47.69640290413119,,,
1666911600000,47.75650117608129,,,
1666915200000,47.732264206579096,,,
1666918800000,47.8196584830171,,,
1666922400000,47.58792481733012,,,
1666926000000,47.751089037260414,,,
1666929600000,47.6549412145556,,,
1666933200000,47.73744103501645,,,
1666936800000,47.67327189343153,,,
1666940400000,47.25034854113744,,,
1666944000000,47.49234173954574,,,
1666947600000,47.54088627166518,,,
1666951200000,47.47859961314838,,,
1666954800000,47.4709049636074,,,
1666958400000,47.555710825826715,,,
1666962000000,48.16944736811427,,,
1666965600000,48.23312235789381,,20497.66,
1666969200000,48.23312235789381,,,
1666972800000,48.23312235789381,,,
1666976400000,48.23312235789381,,,
1666980000000,48.23312235789381,,,
1666983600000,48.23312235789381,,,
1666987200000,48.23312235789381,20629.96,,
1666990800000,48.15475214964152,,,
1666994400000,48.2332860188299,,,
1666998000000,48.14399728812718,,,
1667001600000,48.213319384627205,,,
1667005200000,48.229872519305786,,,
1667008800000,48.4828689463637,,,
1667012400000,48.523760800251914,,20754.27,
1667016000000,48.523760800251914,,,
1667019600000,48.523760800251914,20655.56,,
1667023200000,48.595199558917166,,,
1667026800000,48.79793434592182,,,
1667030400000,49.151721818956574,,20922.87,
1667034000000,49.151721818956574,,,
1667037600000,49.151721818956574,,,
1667041200000,49.151721818956574,20698.89,,
1667044800000,49.31955901690119,,,
1667048400000,49.343732512587046,,,
1667052000000,49.407918130306946,,,
1667055600000,49.684678535236856,,,
1667059200000,49.539186385858436,,,
1667062800000,49.41266734360476,,,
1667066400000,49.51724502042254,,,
1667070000000,49.47958375897091,,,
1667073600000,49.512234600393356,,,
1667077200000,49.50147763227382,,,
1667080800000,49.29158615057709,,,
1667084400000,49.414780743522286,,,
1667088000000,49.17945722461579,,,
1667091600000,49.34040806327857,,,
1667095200000,49.27904822747087,,,
1667098800000,49.3336404343292,,,
1667102400000,49.26280591799235,,,
1667106000000,49.403833806870836,,,
1667109600000,49.60774127981232,,,
1667113200000,49.5125670453242,,20850.85,
1667116800000,49.5125670453242,20784.05,,
1667120400000,49.299428154032796,,,
1667124000000,49.2780832958013,,,
1667127600000,49.4787154342227,,,
1667131200000,49.3743972040936,,,
1667134800000,49.18515216638052,,,
1667138400000,49.40391314086682,,,
1667142000000,49.2568337271155,,,
1667145600000,49.073210772597314,,,
1667149200000,49.21219057496616,,,
1667152800000,49.25869187325618,,,
1667156400000,49.1872485363854,,,
1667160000000,49.268816387484286,,,
1667163600000,49.285706459455405,,,
1667167200000,49.042360782184616,,,
1667170800000,49.13957994116084,,,
1667174400000,48.936970544666664,,,
1667178000000,48.8904216016038,,,
1667181600000,48.766640481770324,,,
1667185200000,48.874174734065996,,,
1667188800000,48.986068483076366,,,
1667192400000,48.93954336239992,,,
1667196000000,48.875437320546204,,,
1667199600000,48.947023591735515,,,
1667203200000,48.80673355811361,,,
1667206800000,49.34571505084504,,,
1667210400000,49.43278587320674,,20750.56,
1667214000000,49.43278587320674,,,
1667217600000,49.43278587320674,,,
1667221200000,49.43278587320674,,,
1667224800000,49.43278587320674,20336.22,,
1667228400000,49.5915398228286,,,
1667232000000,49.5194430207189,,,
1667235600000,49.52374549340043,,,
1667239200000,49.67022402661455,,,
1667242800000,49.519078404389965,,,
1667246400000,49.59144259180756,,,
1667250000000,49.60381523923636,,,
1667253600000,49.781018775102744,,,
1667257200000,49.80838930752875,,20490.74,
1667260800000,49.80838930752875,,,
1667264400000,49.80838930752875,20514.66,,
1667268000000,49.964603047753855,,20579.0,
1667271600000,49.964603047753855,,,
1667275200000,49.964603047753855,20495.53,,
1667278800000,50.04963453287797,,,
1667282400000,50.279180537444645,,,
1667286000000,50.21808853580444,,20599.51,
1667289600000,50.21808853580444,20584.63,,
1667293200000,50.249242119356936,,,
1667296800000,50.29891220245238,,20617.76,
1667300400000,50.29891220245238,,,
1667304000000,50.29891220245238,20541.12,,
1667307600000,50.007272776592835,,,
1667311200000,49.969146614874674,,,
1667314800000,50.06109506526112,,,
1667318400000,49.97541527087971,,,
1667322000000,50.050884012315414,,,
1667325600000,50.106836664547906,,,
1667329200000,50.07933783371329,,,
1667332800000,50.15742667746359,,,
1667336400000,50.08749198390735,,20454.78,
1667340000000,50.08749198390735,20478.5,,
1667343600000,50.10001477409987,,20483.62,
1667347200000,50.100014774099876,20518.48,,
1667350800000,50.06695412828004,,20504.94,
1667354400000,50.06695412828004,20513.38,,
1667358000000,50.083941382488405,,,
1667361600000,50.08379494064177,,20520.28,
1667365200000,50.08379494064177,,,
1667368800000,50.08379494064178,20476.59,,
1667372400000,49.949392458002414,,,
1667376000000,50.15418808805507,,,
1667379600000,50.06219759902748,,,
1667383200000,49.92035956502828,,,
1667386800000,49.97309327796194,,,
1667390400000,49.88787794592999,,,
1667394000000,49.89399270856145,,,
1667397600000,49.975808232570294,,,
1667401200000,49.91854959528936,,,
1667404800000,50.19811654279945,,,
1667408400000,49.98615441094272,,20436.67,
1667412000000,49.98615441094272,20456.26,,
1667415600000,49.483806786117775,,,
1667419200000,49.30034409679071,,,
1667422800000,49.24274932338316,,,
1667426400000,49.13963097642523,,,
1667430000000,49.24228504646558,,,
1667433600000,49.36849506116647,,,
1667437200000,49.61898467601619,,,
1667440800000,49.56930704583479,,,
1667444400000,49.63029837142888,,,
1667448000000,49.74592775953432,,20357.95,
1667451600000,49.74592775953432,,,
1667455200000,49.74592775953432,,,
1667458800000,49.74592775953432,20303.09,,
1667462400000,49.731545288888306,,,
1667466000000,49.78476288044392,,,
1667469600000,49.65909389927966,,,
1667473200000,49.323396743707086,,,
1667476800000,49.272335297665684,,,
1667480400000,49.270179152151464,,,
1667484000000,49.78390532256895,,,
1667487600000,49.61246725253455,,,
1667491200000,49.72701248297771,,,
1667494800000,49.55748554192184,,,
1667498400000,49.59783976535284,,,
1667502000000,49.64654905265144,,,
1667505600000,49.58460887242464,,,
1667509200000,49.63878202846952,,,
1667512800000,49.48209395388471,,,
1667516400000,49.51250050596598,,,
1667520000000,49.68991697947163,,,
1667523600000,49.70672511382115,,,
1667527200000,49.76849378247296,,,
1667530800000,49.79174585171159,,,
1667534400000,49.81134717456817,,,
1667538000000,50.09118055999947,,20444.0,
1667541600000,50.09118055999947,,,
1667545200000,50.09118055999947,,,
1667548800000,50.09118055999947,,,
1667552400000,50.09118055999947,,,
1667556000000,50.09118055999947,,,
1667559600000,50.09118055999947,,,
1667563200000,50.09118055999947,20757.64,,
1667566800000,50.097478866611475,,,
1667570400000,51.20279547985374,,,
1667574000000,50.28679003661597,,20838.7,
1667577600000,50.28679003661597,20783.3,,
1667581200000,50.264820279477675,,,
1667584800000,50.697706760712656,,,
1667588400000,51.07373318768,,,
1667592000000,51.126020241838454,,,
1667595600000,51.22231939757682,,,
1667599200000,51.24186957793777,,21178.03,
1667602800000,51.24186957793777,,,
1667606400000,51.24186957793777,,,
1667610000000,51.24186957793777,,,
1667613600000,51.24186957793777,,,
1667617200000,51.24186957793777,,,
1667620800000,51.24186957793777,,,
1667624400000,51.24186957793777,21389.9,,
1667628000000,51.26941909898024,,21401.4,
1667631600000,51.26941909898024,21384.42,,
1667635200000,51.04544346006992,,,
1667638800000,51.04460433061565,,,
1667642400000,51.11051195546733,,,
1667646000000,51.31787283118296,,,
1667649600000,51.0924107343822,,,
1667653200000,50.9985720862667,,,
1667656800000,51.0175124368061,,,
1667660400000,51.06515101468181,,,
1667664000000,51.12631156433501,,,
1667667600000,51.113269095102815,,,
1667671200000,51.049207555050536,,,
1667674800000,51.14160769553013,,,
1667678400000,51.192698691732005,,21352.42,
1667682000000,51.192698691732005,,,
1667685600000,51.192698691732005,21296.95,,
1667689200000,51.198515784359536,,,
1667692800000,51.26058079743514,,,
1667696400000,50.95323639108941,,,
1667700000000,51.05239137905876,,,
1667703600000,51.041093719823465,,,
1667707200000,51.02631061252621,,,
1667710800000,50.8524708857397,,,
1667714400000,50.89107522772244,,,
1667718000000,50.94640972040255,,,
1667721600000,51.088736189194435,,,
1667725200000,51.05868922314312,,,
1667728800000,51.11270164931696,,,
1667732400000,51.092053374246504,,,
1667736000000,51.024579907281655,,21227.01,
1667739600000,51.024579907281655,21220.48,,
1667743200000,51.03746801105231,,,
1667746800000,51.074160634847104,,,
1667750400000,51.11345011537182,,,
1667754000000,51.08861166164965,,,
1667757600000,51.03196171298612,,,
1667761200000,50.96211107594555,,,
1667764800000,50.98327064930035,,,
1667768400000,50.80060101432716,,,
1667772000000,50.82919048332585,,,
1667775600000,50.2674038107559,,,
1667779200000,50.251846715346176,,,
1667782800000,50.45985974840569,,,
1667786400000,50.463682898591394,,,
1667790000000,50.2872168658063,,,
1667793600000,50.23576063060258,,,
1667797200000,50.15528211694517,,,
1667800800000,50.16124526943607,,,
1667804400000,49.618574347794606,,,
1667808000000,49.81362714217431,,,
1667811600000,49.727714465359874,,,
1667815200000,49.91161039378887,,,
1667818800000,49.85354179191177,,,
1667822400000,49.91976163852441,,,
1667826000000,49.82478400812502,,,
1667829600000,49.66334608141578,,,
1667833200000,49.92925940156435,,,
1667836800000,49.6840728453156,,,
1667840400000,49.780300814140496,,,
1667844000000,49.8012439827678,,,
1667847600000,50.12777467158393,,,
1667851200000,50.02361186275098,,,
1667854800000,49.72747401566266,,,
1667858400000,49.1994464805815,,,
1667862000000,49.5113097378676,,,
1667865600000,49.326452010649746,,,
1667869200000,49.60179095892909,,,
1667872800000,49.15878643678268,,,
1667876400000,48.44739196260639,,,
1667880000000,47.21732344657055,,,
1667883600000,47.37912204782562,,,
1667887200000,47.568187644744704,,,
1667890800000,47.60158610768768,,,
1667894400000,47.440484810554544,,,
1667898000000,47.55212560497084,,,
1667901600000,47.34514650560933,,,
1667905200000,47.36628203399441,,,
1667908800000,47.42225872350574,,,
1667912400000,47.01936121085456,,,
1667916000000,46.67686466214345,,,
1667919600000,46.93811325816608,,,
1667923200000,48.982152089209535,,,
1667926800000,46.509391448034144,,19342.67,
1667930400000,46.509391448034144,18600.51,,
1667934000000,45.64956639822446,,,
1667937600000,45.40734912839847,,,
1667941200000,46.76371082982419,,,
1667944800000,46.15725499598919,,,
1667948400000,46.376168198975314,,,
1667952000000,45.847400922727736,,18335.76,
1667955600000,45.847400922727736,,,
1667959200000,45.847400922727736,,,
1667962800000,45.847400922727736,,,
1667966400000,45.847400922727736,,,
1667970000000,45.847400922727736,,,
1667973600000,45.847400922727736,,,
1667977200000,45.847400922727736,,,
1667980800000,45.847400922727736,,,
1667984400000,45.847400922727736,,,
1667988000000,45.847400922727736,,,
1667991600000,45.847400922727736,,,
1667995200000,45.847400922727736,,,
1667998800000,45.847400922727736,,,
1668002400000,45.847400922727736,,,
1668006000000,45.847400922727736,,,
1668009600000,45.847400922727736,,,
1668013200000,45.847400922727736,,,
1668016800000,45.847400922727736,,,
1668020400000,45.847400922727736,,,
1668024000000,45.847400922727736,,,
1668027600000,45.847400922727736,,,
1668031200000,45.847400922727736,,,
1668034800000,45.847400922727736,,,
1668038400000,45.847400922727736,,,
1668042000000,45.847400922727736,,,
1668045600000,45.847400922727736,,,
1668049200000,45.847400922727736,,,
1668052800000,45.847400922727736,,,
1668056400000,45.847400922727736,,,
1668060000000,45.847400922727736,,,
1668063600000,45.847400922727736,,,
1668067200000,45.847400922727736,,,
1668070800000,45.847400922727736,,,
1668074400000,45.847400922727736,,,
1668078000000,45.847400922727736,,,
1668081600000,45.847400922727736,,,
1668085200000,45.847400922727736,,,
1668088800000,45.847400922727736,,,
1668092400000,45.847400922727736,,,
1668096000000,45.847400922727736,,,
1668099600000,45.847400922727736,,,
1668103200000,45.847400922727736,,,
1668106800000,45.847400922727736,,,
1668110400000,45.847400922727736,,,
1668114000000,45.847400922727736,,,
1668117600000,45.847400922727736,,,
1668121200000,45.847400922727736,,,
1668124800000,45.847400922727736,,,
1668128400000,45.847400922727736,,,
1668132000000,45.847400922727736,,,
1668135600000,45.847400922727736,,,
1668139200000,45.847400922727736,,,
1668142800000,45.847400922727736,,,
1668146400000,45.847400922727736,,,
1668150000000,45.847400922727736,,,
1668153600000,45.847400922727736,,,
1668157200000,45.847400922727736,,,
1668160800000,45.847400922727736,,,
1668164400000,45.847400922727736,,,
1668168000000,45.847400922727736,,,
1668171600000,45.847400922727736,,,
1668175200000,45.847400922727736,,,
1668178800000,45.847400922727736,,,
1668182400000,45.847400922727736,,,
1668186000000,45.847400922727736,,,
1668189600000,45.847400922727736,,,
1668193200000,45.847400922727736,,,
1668196800000,45.847400922727736,,,
1668200400000,45.847400922727736,,,
1668204000000,45.847400922727736,,,
1668207600000,45.847400922727736,,,
1668211200000,45.847400922727736,,,
1668214800000,45.847400922727736,,,
1668218400000,45.847400922727736,,,
1668222000000,45.847400922727736,,,
1668225600000,45.847400922727736,,,
1668229200000,45.847400922727736,,,
1668232800000,45.847400922727736,,,
1668236400000,45.847400922727736,,,
1668240000000,45.847400922727736,,,
1668243600000,45.847400922727736,,,
1668247200000,45.847400922727736,,,
1668250800000,45.847400922727736,,,
1668254400000,45.847400922727736,,,
1668258000000,45.847400922727736,,,
1668261600000,45.847400922727736,,,
1668265200000,45.847400922727736,,,
1668268800000,45.847400922727736,,,
1668272400000,45.847400922727736,,,
1668276000000,45.847400922727736,,,
1668279600000,45.847400922727736,,,
1668283200000,45.847400922727736,,,
1668286800000,45.847400922727736,,,
1668290400000,45.847400922727736,,,
1668294000000,45.847400922727736,,,
1668297600000,45.847400922727736,,,
1668301200000,45.847400922727736,,,
1668304800000,45.847400922727736,,,
1668308400000,45.847400922727736,,,
1668312000000,45.847400922727736,,,
1668315600000,45.847400922727736,,,
1668319200000,45.847400922727736,,,
1668322800000,45.847400922727736,,,
1668326400000,45.847400922727736,,,
1668330000000,45.847400922727736,,,
1668333600000,45.847400922727736,,,
1668337200000,45.847400922727736,,,
1668340800000,45.847400922727736,,,
1668344400000,45.847400922727736,,,
1668348000000,45.847400922727736,,,
1668351600000,45.847400922727736,,,
1668355200000,45.847400922727736,,,
1668358800000,45.847400922727736,,,
1668362400000,45.847400922727736,,,
1668366000000,45.847400922727736,,,
1668369600000,45.847400922727736,,,
1668373200000,45.847400922727736,,,
1668376800000,45.847400922727736,,,
1668380400000,45.847400922727736,,,
1668384000000,45.847400922727736,,,
1668387600000,45.847400922727736,,,
1668391200000,45.847400922727736,,,
1668394800000,45.847400922727736,,,
1668398400000,45.847400922727736,,,
1668402000000,45.847400922727736,,,
1668405600000,45.847400922727736,,,
1668409200000,45.847400922727736,,,
1668412800000,45.847400922727736,,,
1668416400000,45.847400922727736,,,
1668420000000,45.847400922727736,,,
1668423600000,45.847400922727736,,,
1668427200000,45.847400922727736,,,
1668430800000,45.847400922727736,,,
1668434400000,45.847400922727736,,,
1668438000000,45.847400922727736,,,
1668441600000,45.847400922727736,,,
1668445200000,45.847400922727736,,,
1668448800000,45.847400922727736,,,
1668452400000,45.847400922727736,,,
1668456000000,45.847400922727736,,,
1668459600000,45.847400922727736,,,
1668463200000,45.847400922727736,,,
1668466800000,45.847400922727736,,,
1668470400000,45.847400922727736,,,
1668474000000,45.847400922727736,,,
1668477600000,45.847400922727736,,,
1668481200000,45.847400922727736,,,
1668484800000,45.847400922727736,,,
1668488400000,45.847400922727736,,,
1668492000000,45.847400922727736,,,
1668495600000,45.847400922727736,,,
1668499200000,45.847400922727736,,,
1668502800000,45.847400922727736,,,
1668506400000,45.847400922727736,,,
1668510000000,45.847400922727736,,,
1668513600000,45.847400922727736,,,
1668517200000,45.847400922727736,,,
1668520800000,45.847400922727736,,,
1668524400000,45.847400922727736,,,
1668528000000,45.847400922727736,,,
1668531600000,45.847400922727736,,,
1668535200000,45.847400922727736,,,
1668538800000,45.847400922727736,,,
1668542400000,45.847400922727736,,,
1668546000000,45.847400922727736,,,
1668549600000,45.847400922727736,,,
1668553200000,45.847400922727736,,,
1668556800000,45.847400922727736,,,
1668560400000,45.847400922727736,,,
1668564000000,45.847400922727736,,,
1668567600000,45.847400922727736,,,
1668571200000,45.847400922727736,,,
1668574800000,45.847400922727736,,,
1668578400000,45.847400922727736,,,
1668582000000,45.847400922727736,,,
1668585600000,45.847400922727736,,,
1668589200000,45.847400922727736,,,
1668592800000,45.847400922727736,,,
1668596400000,45.847400922727736,,,
1668600000000,45.847400922727736,,,
1668603600000,45.847400922727736,,,
1668607200000,45.847400922727736,,,
1668610800000,45.847400922727736,,,
1668614400000,45.847400922727736,,,
1668618000000,45.847400922727736,,,
1668621600000,45.847400922727736,,,
1668625200000,45.847400922727736,,,
1668628800000,45.847400922727736,,,
1668632400000,45.847400922727736,,,
1668636000000,45.847400922727736,,,
1668639600000,45.847400922727736,,,
1668643200000,45.847400922727736,,,
1668646800000,45.847400922727736,,,
1668650400000,45.847400922727736,,,
1668654000000,45.847400922727736,,,
1668657600000,45.847400922727736,,,
1668661200000,45.847400922727736,,,
1668664800000,45.847400922727736,,,
1668668400000,45.847400922727736,,,
1668672000000,45.847400922727736,,,
1668675600000,45.847400922727736,,,
1668679200000,45.847400922727736,,,
1668682800000,45.847400922727736,,,
1668686400000,45.847400922727736,,,
1668690000000,45.847400922727736,,,
1668693600000,45.847400922727736,,,
1668697200000,45.847400922727736,,,
1668700800000,45.847400922727736,,,
1668704400000,45.847400922727736,,,
1668708000000,45.847400922727736,,,
1668711600000,45.847400922727736,,,
1668715200000,45.847400922727736,,,
1668718800000,45.847400922727736,,,
1668722400000,45.847400922727736,,,
1668726000000,45.847400922727736,,,
1668729600000,45.847400922727736,,,
1668733200000,45.847400922727736,,,
1668736800000,45.847400922727736,,,
1668740400000,45.847400922727736,,,
1668744000000,45.847400922727736,,,
1668747600000,45.847400922727736,,,
1668751200000,45.847400922727736,,,
1668754800000,45.847400922727736,,,
1668758400000,45.847400922727736,,,
1668762000000,45.847400922727736,,,
1668765600000,45.847400922727736,,,
1668769200000,45.847400922727736,,,
1668772800000,45.847400922727736,,,
1668776400000,45.847400922727736,,,
1668780000000,45.847400922727736,,,
1668783600000,45.847400922727736,,,
1668787200000,45.847400922727736,,,
1668790800000,45.847400922727736,,,
1668794400000,45.847400922727736,,,
1668798000000,45.847400922727736,,,
1668801600000,45.847400922727736,,,
1668805200000,45.847400922727736,,,
1668808800000,45.847400922727736,,,
1668812400000,45.847400922727736,,,
1668816000000,45.847400922727736,,,
1668819600000,45.847400922727736,,,
1668823200000,45.847400922727736,,,
1668826800000,45.847400922727736,,,
1668830400000,45.847400922727736,,,
1668834000000,45.847400922727736,,,
1668837600000,45.847400922727736,,,
1668841200000,45.847400922727736,,,
1668844800000,45.847400922727736,,,
1668848400000,45.847400922727736,,,
1668852000000,45.847400922727736,,,
1668855600000,45.847400922727736,,,
1668859200000,45.847400922727736,,,
1668862800000,45.847400922727736,,,
1668866400000,45.847400922727736,,,
1668870000000,45.847400922727736,,,
1668873600000,45.847400922727736,,,
1668877200000,45.847400922727736,,,
1668880800000,45.847400922727736,,,
1668884400000,45.847400922727736,,,
1668888000000,45.847400922727736,,,
1668891600000,45.847400922727736,,,
1668895200000,45.847400922727736,,,
1668898800000,45.847400922727736,,,
1668902400000,45.847400922727736,,,
1668906000000,45.847400922727736,,,
1668909600000,45.847400922727736,,,
1668913200000,45.847400922727736,,,
1668916800000,45.847400922727736,,,
1668920400000,45.847400922727736,,,
1668924000000,45.847400922727736,,,
1668927600000,45.847400922727736,,,
1668931200000,45.847400922727736,,,
1668934800000,45.847400922727736,,,
1668938400000,45.847400922727736,,,
1668942000000,45.847400922727736,,,
1668945600000,45.847400922727736,,,
1668949200000,45.847400922727736,,,
1668952800000,45.847400922727736,,,
1668956400000,45.847400922727736,,,
1668960000000,45.847400922727736,,,
1668963600000,45.847400922727736,,,
1668967200000,45.847400922727736,,,
1668970800000,45.847400922727736,,,
1668974400000,45.847400922727736,,,
1668978000000,45.847400922727736,,,
1668981600000,45.847400922727736,,,
1668985200000,45.847400922727736,,,
1668988800000,45.847400922727736,,,
1668992400000,45.847400922727736,,,
1668996000000,45.847400922727736,,,
1668999600000,45.847400922727736,,,
1669003200000,45.847400922727736,,,
1669006800000,45.847400922727736,,,
1669010400000,45.847400922727736,,,
1669014000000,45.847400922727736,,,
1669017600000,45.847400922727736,,,
1669021200000,45.847400922727736,,,
1669024800000,45.847400922727736,,,
1669028400000,45.847400922727736,,,
1669032000000,45.847400922727736,,,
1669035600000,45.847400922727736,,,
1669039200000,45.847400922727736,,,
1669042800000,45.847400922727736,,,
1669046400000,45.847400922727736,,,
1669050000000,45.847400922727736,,,
1669053600000,45.847400922727736,,,
1669057200000,45.847400922727736,,,
1669060800000,45.847400922727736,,,
1669064400000,45.847400922727736,,,
1669068000000,45.847400922727736,,,
1669071600000,45.847400922727736,,,
1669075200000,45.847400922727736,,,
1669078800000,45.847400922727736,,,
1669082400000,45.847400922727736,,,
1669086000000,45.847400922727736,,,
1669089600000,45.847400922727736,,,
1669093200000,45.847400922727736,,,
1669096800000,45.847400922727736,,,
1669100400000,45.847400922727736,,,
1669104000000,45.847400922727736,,,
1669107600000,45.847400922727736,,,
1669111200000,45.847400922727736,,,
1669114800000,45.847400922727736,,,
1669118400000,45.847400922727736,,,
1669122000000,45.847400922727736,,,
1669125600000,45.847400922727736,,,
1669129200000,45.847400922727736,,,
1669132800000,45.847400922727736,,,
1669136400000,45.847400922727736,,,
1669140000000,45.847400922727736,,,
1669143600000,45.847400922727736,,,
1669147200000,45.847400922727736,,,
1669150800000,45.847400922727736,,,
1669154400000,45.847400922727736,,,
1669158000000,45.847400922727736,,,
1669161600000,45.847400922727736,,,
1669165200000,45.847400922727736,,,
1669168800000,45.847400922727736,,,
1669172400000,45.847400922727736,,,
1669176000000,45.847400922727736,,,
1669179600000,45.847400922727736,,,
1669183200000,45.847400922727736,,,
1669186800000,45.847400922727736,,,
1669190400000,45.847400922727736,,,
1669194000000,45.847400922727736,,,
1669197600000,45.847400922727736,,,
1669201200000,45.847400922727736,,,
1669204800000,45.847400922727736,,,
1669208400000,45.847400922727736,,,
1669212000000,45.847400922727736,,,
1669215600000,45.847400922727736,,,
1669219200000,45.847400922727736,,,
1669222800000,45.847400922727736,,,
1669226400000,45.847400922727736,,,
1669230000000,45.847400922727736,,,
1669233600000,45.847400922727736,,,
1669237200000,45.847400922727736,,,
1669240800000,45.847400922727736,,,
1669244400000,45.847400922727736,,,
1669248000000,45.847400922727736,,,
1669251600000,45.847400922727736,,,
1669255200000,45.847400922727736,,,
1669258800000,45.847400922727736,,,
1669262400000,45.847400922727736,,,
1669266000000,45.847400922727736,,,
1669269600000,45.847400922727736,,,
1669273200000,45.847400922727736,,,
1669276800000,45.847400922727736,,,
1669280400000,45.847400922727736,,,
1669284000000,45.847400922727736,,,
1669287600000,45.847400922727736,,,
1669291200000,45.847400922727736,,,
1669294800000,45.847400922727736,,,
1669298400000,45.847400922727736,,,
1669302000000,45.847400922727736,,,
1669305600000,45.847400922727736,,,
1669309200000,45.847400922727736,,,
1669312800000,45.847400922727736,,,
1669316400000,45.847400922727736,,,
1669320000000,45.847400922727736,,,
1669323600000,45.847400922727736,,,
1669327200000,45.847400922727736,,,
1669330800000,45.847400922727736,,,
1669334400000,45.847400922727736,,,
1669338000000,45.847400922727736,,,
1669341600000,45.847400922727736,,,
1669345200000,45.847400922727736,,,
1669348800000,45.847400922727736,,,
1669352400000,45.847400922727736,,,
1669356000000,45.847400922727736,,,
1669359600000,45.847400922727736,,,
1669363200000,45.847400922727736,,,
1669366800000,45.847400922727736,,,
1669370400000,45.847400922727736,,,
1669374000000,45.847400922727736,,,
1669377600000,45.847400922727736,,,
1669381200000,45.847400922727736,,,
1669384800000,45.847400922727736,,,
1669388400000,45.847400922727736,,,
1669392000000,45.847400922727736,,,
1669395600000,45.847400922727736,,,
1669399200000,45.847400922727736,,,
1669402800000,45.847400922727736,,,
1669406400000,45.847400922727736,,,
1669410000000,45.847400922727736,,,
1669413600000,45.847400922727736,,,
1669417200000,45.847400922727736,,,
1669420800000,45.847400922727736,,,
1669424400000,45.847400922727736,,,
1669428000000,45.847400922727736,,,
1669431600000,45.847400922727736,,,
1669435200000,45.847400922727736,,,
1669438800000,45.847400922727736,,,
1669442400000,45.847400922727736,,,
1669446000000,45.847400922727736,,,
1669449600000,45.847400922727736,,,
1669453200000,45.847400922727736,,,
1669456800000,45.847400922727736,,,
1669460400000,45.847400922727736,,,
1669464000000,45.847400922727736,,,
1669467600000,45.847400922727736,,,
1669471200000,45.847400922727736,,,
1669474800000,45.847400922727736,,,
1669478400000,45.847400922727736,,,
1669482000000,45.847400922727736,,,
1669485600000,45.847400922727736,,,
1669489200000,45.847400922727736,,,
1669492800000,45.847400922727736,,,
1669496400000,45.847400922727736,,,
1669500000000,45.847400922727736,,,
1669503600000,45.847400922727736,,,
1669507200000,45.847400922727736,,,
1669510800000,45.847400922727736,,,
1669514400000,45.847400922727736,,,
1669518000000,45.847400922727736,,,
1669521600000,45.847400922727736,,,
1669525200000,45.847400922727736,,,
1669528800000,45.847400922727736,,,
1669532400000,45.847400922727736,,,
1669536000000,45.847400922727736,,,
1669539600000,45.847400922727736,,,
1669543200000,45.847400922727736,,,
1669546800000,45.847400922727736,,,
1669550400000,45.847400922727736,,,
1669554000000,45.847400922727736,,,
1669557600000,45.847400922727736,,,
1669561200000,45.847400922727736,,,
1669564800000,45.847400922727736,,,
1669568400000,45.847400922727736,,,
1669572000000,45.847400922727736,,,
1669575600000,45.847400922727736,,,
1669579200000,45.847400922727736,,,
1669582800000,45.847400922727736,,,
1669586400000,45.847400922727736,,,
1669590000000,45.847400922727736,,,
1669593600000,45.847400922727736,,,
1669597200000,45.847400922727736,,,
1669600800000,45.847400922727736,,,
1669604400000,45.847400922727736,,,
1669608000000,45.847400922727736,,,
1669611600000,45.847400922727736,,,
1669615200000,45.847400922727736,,,
1669618800000,45.847400922727736,,,
1669622400000,45.847400922727736,,,
1669626000000,45.847400922727736,,,
1669629600000,45.847400922727736,,,
1669633200000,45.847400922727736,,,
1669636800000,45.847400922727736,,,
1669640400000,45.847400922727736,,,
1669644000000,45.847400922727736,,,
1669647600000,45.847400922727736,,,
1669651200000,45.847400922727736,,,
1669654800000,45.847400922727736,,,
1669658400000,45.847400922727736,,,
1669662000000,45.847400922727736,,,
1669665600000,45.847400922727736,,,
1669669200000,45.847400922727736,,,
1669672800000,45.847400922727736,,,
1669676400000,45.847400922727736,,,
1669680000000,45.847400922727736,,,
1669683600000,45.847400922727736,,,
1669687200000,45.847400922727736,,,
1669690800000,45.847400922727736,,,
1669694400000,45.847400922727736,,,
1669698000000,45.847400922727736,,,
1669701600000,45.847400922727736,,,
1669705200000,45.847400922727736,,,
1669708800000,45.847400922727736,,,
1669712400000,45.847400922727736,,,
1669716000000,45.847400922727736,,,
1669719600000,45.847400922727736,,,
1669723200000,45.847400922727736,,,
1669726800000,45.847400922727736,,,
1669730400000,45.847400922727736,,,
1669734000000,45.847400922727736,,,
1669737600000,45.847400922727736,,,
1669741200000,45.847400922727736,,,
1669744800000,45.847400922727736,,,
1669748400000,45.847400922727736,,,
1669752000000,45.847400922727736,,,
1669755600000,45.847400922727736,,,
1669759200000,45.847400922727736,,,
1669762800000,45.847400922727736,,,
1669766400000,45.847400922727736,,,
1669770000000,45.847400922727736,,,
1669773600000,45.847400922727736,,,
1669777200000,45.847400922727736,,,
1669780800000,45.847400922727736,,,
